"season","episode","number_line","timecode_in","timecode_out","text"
"1","9","336","00:28:50:16","00:28:52:20","by mastering Tansu,
which was Naksu's specialty."
"1","9","337","00:28:52:22","00:28:56:03","Uk even wanted to become Naksu's pupil."
"1","9","338","00:28:58:24","00:29:01:04","What do you mean?"
"1","9","339","00:29:02:08","00:29:03:04","Pardon?"
"1","9","340","00:29:05:17","00:29:09:12","He was frustrated that he could not find
a master to open his gate of energy."
"1","9","341","00:29:10:03","00:29:11:19","So he said it as a joke."
"1","9","342","00:29:12:14","00:29:14:08","Did you really"
"1","9","343","00:29:15:13","00:29:17:05","say that?"
"1","9","344","00:29:17:07","00:29:19:08","Yes, I did."
"1","9","345","00:29:20:11","00:29:22:19","Yul, I want you to tell him"
"1","9","346","00:29:22:22","00:29:26:11","what kind of punishment is given
to mages who perform sorcery."
"1","9","347","00:29:26:13","00:29:28:24","If you perform sorcery,
your entire energy flow will be cut off,"
"1","9","348","00:29:29:01","00:29:30:14","and you will be unable to cast any spells."
"1","9","349","00:29:30:17","00:29:32:10","Then you will get banished from Daeho,"
"1","9","350","00:29:33:14","00:29:35:20","and your descendants will never
be able to become mages."
"1","9","351","00:29:35:22","00:29:37:02","Remember that."
"1","9","352","00:29:40:00","00:29:43:14","Do not ever say anything like that again."
"1","9","353","00:29:44:12","00:29:46:15","Why is it wrong to perform sorcery?"
"1","9","354","00:29:47:09","00:29:48:09","What?"
"1","9","355","00:29:48:11","00:29:50:11","Regular magic can kill people too."
"1","9","356","00:29:50:13","00:29:52:23","On the contrary,
sorcery can help save someone's life."
"1","9","357","00:29:53:20","00:29:55:21","Rather than differentiating
between the two,"
"1","9","358","00:29:55:22","00:29:59:19","a person's true intention behind the spell
seems a lot more important."
"1","9","359","00:29:59:22","00:30:03:04","Then are you saying
you are open to using sorcery"
"1","9","360","00:30:04:11","00:30:06:24","if it means you could save someone's life?"
"1","9","361","00:30:07:01","00:30:09:00","If I can use sorcery to save someone,"
"1","9","362","00:30:10:17","00:30:13:05","then I do not think it would be a problem."
"1","9","363","00:30:19:22","00:30:23:03","You damn boy! How dare you!"
"1","9","364","00:30:23:05","00:30:24:23","You are a mage of Jeongjingak."
"1","9","365","00:30:25:00","00:30:28:04","How dare you say that
you are open to using sorcery?"
"1","9","366","00:30:28:06","00:30:30:12","If this is how you are going to be,"
"1","9","367","00:30:30:14","00:30:33:02","give me back
the torrent of energy I gave you."
"1","9","368","00:30:35:08","00:30:37:10","-My lord.
-What is it?"
"1","9","369","00:30:37:12","00:30:40:13","The Crown Prince is on his way here
to meet Jang Uk."
"1","9","370","00:30:45:24","00:30:47:06","Your Royal Highness."
"1","9","371","00:30:49:10","00:30:50:13","Hello, Your Royal Highness."
"1","9","372","00:31:06:03","00:31:09:13","The Crown Prince has arrived!
Formally greet him with respect!"
"1","9","373","00:31:27:08","00:31:29:15","I came because I heard
there was a celebration."
"1","9","374","00:31:29:16","00:31:31:11","But it seems like I have ruined it."
